"","t","doEcdf","rfeVars","resample","model","vars","acc","kappa","numChains","nrowData","truth","pred"
"187",2,TRUE,FALSE,2,"depmix2",49,0.657894736842105,0,12,147,"p,p,c,a,a,c,p,p,a,a,p,p,a,c,p,p,p,p,p,p,c,p,p,p,a,a,p,p,p,p,p,c,c,p,p,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"188",2,FALSE,FALSE,2,"depmix2",49,0.578947368421053,-0.103448275862069,12,147,"p,p,c,a,a,c,p,p,a,a,p,p,a,c,p,p,p,p,p,p,c,p,p,p,a,a,p,p,p,p,p,c,c,p,p,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,c,p,p,p,p,c,c,p"
"189",2,TRUE,TRUE,3,"depmix2",21,0.513513513513513,0,8,148,"c,c,c,p,p,c,a,a,p,c,p,p,p,a,a,c,p,p,a,a,p,p,p,a,a,p,a,p,a,a,a,p,p,p,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"190",2,FALSE,TRUE,3,"depmix2",21,0.513513513513513,0,8,148,"c,c,c,p,p,c,a,a,p,c,p,p,p,a,a,c,p,p,a,a,p,p,p,a,a,p,a,p,a,a,a,p,p,p,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"191",2,TRUE,FALSE,3,"depmix2",49,0.513513513513513,0,8,148,"c,c,c,p,p,c,a,a,p,c,p,p,p,a,a,c,p,p,a,a,p,p,p,a,a,p,a,p,a,a,a,p,p,p,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"192",2,FALSE,FALSE,3,"depmix2",49,0.486486486486487,-0.0353460972017672,8,148,"c,c,c,p,p,c,a,a,p,c,p,p,p,a,a,c,p,p,a,a,p,p,p,a,a,p,a,p,a,a,a,p,p,p,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,c,p,p,p,p,p,p,p,p,p"
"193",2,TRUE,TRUE,4,"depmix2",21,0.658536585365854,0,9,144,"c,p,p,a,a,p,p,p,p,p,p,p,p,p,a,c,p,p,c,p,c,p,p,p,p,p,p,p,a,c,p,p,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"194",2,FALSE,TRUE,4,"depmix2",21,0.560975609756098,-0.0726744186046508,9,144,"c,p,p,a,a,p,p,p,p,p,p,p,p,p,a,c,p,p,c,p,c,p,p,p,p,p,p,p,a,c,p,p,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,a,p,p,a,p,p,a,p,p,p,p,p,p,a,a,a,p,p,p,p,p,p,p,p,p,p,p,p"
"195",2,TRUE,FALSE,4,"depmix2",49,0.658536585365854,0,9,144,"c,p,p,a,a,p,p,p,p,p,p,p,p,p,a,c,p,p,c,p,c,p,p,p,p,p,p,p,a,c,p,p,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"196",2,FALSE,FALSE,4,"depmix2",49,0.634146341463415,-0.0370994940978076,9,144,"c,p,p,a,a,p,p,p,p,p,p,p,p,p,a,c,p,p,c,p,c,p,p,p,p,p,p,p,a,c,p,p,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"197",2,TRUE,TRUE,5,"depmix2",21,0.486486486486487,0,12,148,"p,a,c,a,p,p,c,c,c,c,c,c,p,p,a,a,a,a,a,p,c,p,p,p,p,p,p,p,p,p,p,c,p,p,c,a,c","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"198",2,FALSE,TRUE,5,"depmix2",21,0.459459459459459,-0.0378681626928472,12,148,"p,a,c,a,p,p,c,c,c,c,c,c,p,p,a,a,a,a,a,p,c,p,p,p,p,p,p,p,p,p,p,c,p,p,c,a,c","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,a,p,p,p,p"
"199",2,TRUE,FALSE,5,"depmix2",49,0.486486486486487,0,12,148,"p,a,c,a,p,p,c,c,c,c,c,c,p,p,a,a,a,a,a,p,c,p,p,p,p,p,p,p,p,p,p,c,p,p,c,a,c","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"200",2,FALSE,FALSE,5,"depmix2",49,0.486486486486487,0,12,148,"p,a,c,a,p,p,c,c,c,c,c,c,p,p,a,a,a,a,a,p,c,p,p,p,p,p,p,p,p,p,p,c,p,p,c,a,c","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"201",2,TRUE,TRUE,6,"depmix2",21,0.564102564102564,0,10,146,"p,a,a,p,p,p,p,c,p,p,c,c,p,p,p,a,p,a,a,c,p,p,p,p,c,c,p,a,a,p,p,p,p,p,p,a,a,a,a","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"202",2,FALSE,TRUE,6,"depmix2",21,0.538461538461538,-0.0248175182481752,10,146,"p,a,a,p,p,p,p,c,p,p,c,c,p,p,p,a,p,a,a,c,p,p,p,p,c,c,p,a,a,p,p,p,p,p,p,a,a,a,a","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,a,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"203",2,TRUE,FALSE,6,"depmix2",49,0.564102564102564,0,10,146,"p,a,a,p,p,p,p,c,p,p,c,c,p,p,p,a,p,a,a,c,p,p,p,p,c,c,p,a,a,p,p,p,p,p,p,a,a,a,a","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"204",2,FALSE,FALSE,6,"depmix2",49,0.564102564102564,0.0675105485232069,10,146,"p,a,a,p,p,p,p,c,p,p,c,c,p,p,p,a,p,a,a,c,p,p,p,p,c,c,p,a,a,p,p,p,p,p,p,a,a,a,a","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,c,c,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,c,p,p"
"205",2,TRUE,TRUE,7,"depmix2",21,0.431818181818182,0,11,141,"c,a,p,p,c,c,p,a,c,p,p,c,p,a,p,c,a,a,p,a,p,a,c,c,p,p,p,c,p,p,c,a,p,c,c,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"206",2,FALSE,TRUE,7,"depmix2",21,0.431818181818182,0,11,141,"c,a,p,p,c,c,p,a,c,p,p,c,p,a,p,c,a,a,p,a,p,a,c,c,p,p,p,c,p,p,c,a,p,c,c,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"207",2,TRUE,FALSE,7,"depmix2",49,0.431818181818182,0,11,141,"c,a,p,p,c,c,p,a,c,p,p,c,p,a,p,c,a,a,p,a,p,a,c,c,p,p,p,c,p,p,c,a,p,c,c,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"208",2,FALSE,FALSE,7,"depmix2",49,0.386363636363636,-0.0513274336283186,11,141,"c,a,p,p,c,c,p,a,c,p,p,c,p,a,p,c,a,a,p,a,p,a,c,c,p,p,p,c,p,p,c,a,p,c,c,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,c,c,c,p,p,p,c,c"
"209",2,TRUE,TRUE,8,"depmix2",21,0.564102564102564,0,9,146,"c,a,p,p,p,a,a,a,a,a,p,c,c,p,c,p,p,p,p,p,p,p,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"210",2,FALSE,TRUE,8,"depmix2",21,0.564102564102564,0.12992125984252,9,146,"c,a,p,p,p,a,a,a,a,a,p,c,c,p,c,p,p,p,p,p,p,p,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,a,a,a,a,a,a,a,p,p,p,a,a,p,p,p,p,p"
"211",2,TRUE,FALSE,8,"depmix2",49,0.564102564102564,0,9,146,"c,a,p,p,p,a,a,a,a,a,p,c,c,p,c,p,p,p,p,p,p,p,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"212",2,FALSE,FALSE,8,"depmix2",49,0.564102564102564,0.161820480404551,9,146,"c,a,p,p,p,a,a,a,a,a,p,c,c,p,c,p,p,p,p,p,p,p,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,c,c,c,c,c,p,p,p,p,p,c,c,c,p,p,p"
"213",2,TRUE,TRUE,9,"depmix2",21,0.534883720930233,0,11,142,"c,p,p,c,c,c,p,c,p,p,c,p,p,p,c,c,p,p,c,p,c,c,p,c,p,c,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"214",2,FALSE,TRUE,9,"depmix2",21,0.465116279069767,0.0149402390438248,11,142,"c,p,p,c,c,c,p,c,p,p,c,p,p,p,c,c,p,p,c,p,c,c,p,c,p,c,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,a,p,p,p,p,p,p,p,p,p,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p,a,a,a,a,a,a,p,p,p,p,p,p,p,p,p,p,p"
"215",2,TRUE,FALSE,9,"depmix2",49,0.534883720930233,0,11,142,"c,p,p,c,c,c,p,c,p,p,c,p,p,p,c,c,p,p,c,p,c,c,p,c,p,c,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"216",2,FALSE,FALSE,9,"depmix2",49,0.534883720930233,0,11,142,"c,p,p,c,c,c,p,c,p,p,c,p,p,p,c,c,p,p,c,p,c,c,p,c,p,c,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"217",2,TRUE,TRUE,10,"depmix2",21,0.55,0,10,145,"p,p,a,p,a,a,p,a,a,p,p,p,p,p,p,p,p,a,c,p,p,c,p,p,c,c,a,a,c,p,p,a,a,p,p,p,c,a,a,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"218",2,FALSE,TRUE,10,"depmix2",21,0.5,-0.081081081081081,10,145,"p,p,a,p,a,a,p,a,a,p,p,p,p,p,p,p,p,a,c,p,p,c,p,p,c,c,a,a,c,p,p,a,a,p,p,p,c,a,a,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,a,p,p,p,p,p,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"219",2,TRUE,FALSE,10,"depmix2",49,0.55,0,10,145,"p,p,a,p,a,a,p,a,a,p,p,p,p,p,p,p,p,a,c,p,p,c,p,p,c,c,a,a,c,p,p,a,a,p,p,p,c,a,a,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"220",2,FALSE,FALSE,10,"depmix2",49,0.45,0,10,145,"p,p,a,p,a,a,p,a,a,p,p,p,p,p,p,p,p,a,c,p,p,c,p,p,c,c,a,a,c,p,p,a,a,p,p,p,c,a,a,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,c,p,p,p,c,c,c,c,c,c,c,c,c,p,p,p,p,p"
"221",2,TRUE,TRUE,11,"depmix2",21,0.594594594594595,0,7,148,"p,c,a,p,p,c,c,p,p,c,c,c,c,p,p,p,p,p,p,p,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"222",2,FALSE,TRUE,11,"depmix2",21,0.432432432432432,-0.0183486238532111,7,148,"p,c,a,p,p,c,c,p,p,c,c,c,c,p,p,p,p,p,p,p,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,a,a,a,a,a,p,a,a,a,a,a,a,a,p,p,p,p,p,a,p,p,p,p,p"
"223",2,TRUE,FALSE,11,"depmix2",49,0.594594594594595,0,7,148,"p,c,a,p,p,c,c,p,p,c,c,c,c,p,p,p,p,p,p,p,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"224",2,FALSE,FALSE,11,"depmix2",49,0.378378378378378,-0.0924261874197689,7,148,"p,c,a,p,p,c,c,p,p,c,c,c,c,p,p,p,p,p,p,p,p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,a,p,p,p,p,p,p,p,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c"
"225",2,TRUE,TRUE,12,"depmix2",21,0.625,0,9,145,"p,c,p,p,p,p,p,p,p,a,a,a,a,c,p,c,a,a,p,p,p,p,p,p,p,p,p,a,c,p,p,c,c,c,p,p,p,c,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"226",2,FALSE,TRUE,12,"depmix2",21,0.35,-0.147902869757174,9,145,"p,c,p,p,p,p,p,p,p,a,a,a,a,c,p,c,a,a,p,p,p,p,p,p,p,p,p,a,c,p,p,c,c,c,p,p,p,c,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,a,a,p,a,a,a,a,a,a,p,p,p,a,a,a,a,a,a,a,a,a"
"227",2,TRUE,FALSE,12,"depmix2",49,0.625,0,9,145,"p,c,p,p,p,p,p,p,p,a,a,a,a,c,p,c,a,a,p,p,p,p,p,p,p,p,p,a,c,p,p,c,c,c,p,p,p,c,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"228",2,FALSE,FALSE,12,"depmix2",49,0.475,-0.057934508816121,9,145,"p,c,p,p,p,p,p,p,p,a,a,a,a,c,p,c,a,a,p,p,p,p,p,p,p,p,p,a,c,p,p,c,c,c,p,p,p,c,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,a,a,p,a,a,a,p,p,p,p,p,p,a,c,c,a,c,p,p,c,p"
"229",2,TRUE,TRUE,13,"depmix2",21,0.595238095238095,0,13,143,"c,c,p,p,p,a,a,a,a,c,p,a,c,c,a,c,p,p,p,c,p,p,c,p,p,p,p,p,a,c,p,p,p,p,p,p,p,p,p,c,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"230",2,FALSE,TRUE,13,"depmix2",21,0.547619047619048,-0.0639999999999998,13,143,"c,c,p,p,p,a,a,a,a,c,p,a,c,c,a,c,p,p,p,c,p,p,c,p,p,p,p,p,a,c,p,p,p,p,p,p,p,p,p,c,p,p","p,p,p,a,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"231",2,TRUE,FALSE,13,"depmix2",49,0.595238095238095,0,13,143,"c,c,p,p,p,a,a,a,a,c,p,a,c,c,a,c,p,p,p,c,p,p,c,p,p,p,p,p,a,c,p,p,p,p,p,p,p,p,p,c,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"232",2,FALSE,FALSE,13,"depmix2",49,0.595238095238095,0,13,143,"c,c,p,p,p,a,a,a,a,c,p,a,c,c,a,c,p,p,p,c,p,p,c,p,p,p,p,p,a,c,p,p,p,p,p,p,p,p,p,c,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"233",2,TRUE,TRUE,14,"depmix2",21,0.564102564102564,0,6,146,"p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p,c,p,p,c,p,p,c,c,c,a,a,p,p,p,p,p,p,p,c,a,a,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"234",2,FALSE,TRUE,14,"depmix2",21,0.512820512820513,0.0172413793103448,6,146,"p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p,c,p,p,c,p,p,c,c,c,a,a,p,p,p,p,p,p,p,c,a,a,p","a,a,a,a,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,a,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"235",2,TRUE,FALSE,14,"depmix2",49,0.564102564102564,0,6,146,"p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p,c,p,p,c,p,p,c,c,c,a,a,p,p,p,p,p,p,p,c,a,a,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"236",2,FALSE,FALSE,14,"depmix2",49,0.564102564102564,0,6,146,"p,p,a,p,a,c,p,p,p,p,a,a,a,c,p,p,p,c,p,p,c,p,p,c,c,c,a,a,p,p,p,p,p,p,p,c,a,a,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"237",2,TRUE,TRUE,15,"depmix2",21,0.487179487179487,0,10,146,"c,c,c,c,c,p,a,p,a,p,p,p,p,p,p,a,p,a,c,c,p,p,c,p,p,a,c,p,p,c,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"238",2,FALSE,TRUE,15,"depmix2",21,0.41025641025641,-0.107407407407407,10,146,"c,c,c,c,c,p,a,p,a,p,p,p,p,p,p,a,p,a,c,c,p,p,c,p,p,a,c,p,p,c,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,a,a,p,p,p,p,p,p,p,p,p,p,p,p,p,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"239",2,TRUE,FALSE,15,"depmix2",49,0.487179487179487,0,10,146,"c,c,c,c,c,p,a,p,a,p,p,p,p,p,p,a,p,a,c,c,p,p,c,p,p,a,c,p,p,c,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
"240",2,FALSE,FALSE,15,"depmix2",49,0.435897435897436,-0.0463414634146342,10,146,"c,c,c,c,c,p,a,p,a,p,p,p,p,p,p,a,p,a,c,c,p,p,c,p,p,a,c,p,p,c,a,a,c,p,p,a,a,p,p","p,p,p,p,p,p,p,p,a,a,a,a,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p"
